PAYIN_ID|REFBILL_NO|TRANSFER_DATE|TRAN_DATE|BUS_DATE|SHIFT_DESCRIPTION|LAST_CLOSE_SHIFT_DT|FILEPATH|FILENAME|TYPE|PAYMENT_TYPE|AMOUNTREC|AMOUNT|AMOUNT_DIFF|REMARK|STATUS_SAP|STATUS|NO_SALE_STATUS|CREATEDATE|CREATEBY|UPDATEDATE|UPDATEBY
1880|180720162|19/7/2559|19/7/2559|18/7/2559|POS เครื่องที่ 1 จากกะที่ 3 - 3 18/07/2559 14:07:59 - 18/07/2559 23:38:48,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20160719\|Payin2.jpg|2|1|122065.3000|122066.0000|0.7000||1|3|0|19/7/2559 14:17:19|1|19/7/2559 15:05:20|3
1881||19/7/2559|19/7/2559|18/7/2559|||D:\6211\20160719\|report.pdf|3|1||248036.3000||||3||19/7/2559 14:17:19|1|19/7/2559 15:05:18|3
1882|200720161|20/7/2559|20/7/2559|20/7/2559|POS เครื่องที่ 1 จากกะที่ 1 - 2 20/07/2559 00:02:15 - 20/07/2559 13:59:42|20/7/2559 13:59:42|D:\6211\20160720\|Payin1.jpg|1|1|123218.1000|123219.0000|0.9000||1|3|0|20/7/2559 14:01:00|2|20/7/2559 14:52:40|2
1883|190720162|20/7/2559|20/7/2559|19/7/2559|POS เครื่องที่ 1 จากกะที่ 3 - 3 19/07/2559 14:04:19 - 19/07/2559 23:42:00,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20160720\|Payin2.jpg|2|1|115099.5100|115100.0000|0.4900||1|3|0|20/7/2559 14:01:00|2|20/7/2559 14:52:45|2
1884||20/7/2559|20/7/2559|19/7/2559|||D:\6211\20160720\|report.pdf|3|1||237879.5100||||3||20/7/2559 14:01:00|2|20/7/2559 14:52:35|2
1885|210720161|21/7/2559|21/7/2559|21/7/2559|POS เครื่องที่ 1 จากกะที่ 1 - 2 21/07/2559 00:01:51 - 21/07/2559 13:56:49|21/7/2559 13:56:49|D:\6211\20160721\|Payin1.jpg|1|1|108711.6000|108712.0000|0.4000||1|3|0|21/7/2559 14:08:58|1|21/7/2559 15:00:02|1
1886|200720162|21/7/2559|21/7/2559|20/7/2559|POS เครื่องที่ 1 จากกะที่ 3 - 3 20/07/2559 14:00:01 - 20/07/2559 23:45:26,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20160721\|Payin2.jpg|2|1|119147.5000|119148.0000|0.5000||1|3|0|21/7/2559 14:08:58|1|21/7/2559 15:00:04|1
1887||21/7/2559|21/7/2559|20/7/2559|||D:\6211\20160721\|report.pdf|3|1||242366.5000||||3||21/7/2559 14:08:58|1|21/7/2559 15:00:01|1
1888|220720161|22/7/2559|22/7/2559|22/7/2559|POS เครื่องที่ 1 จากกะที่ 1 - 2 22/07/2559 00:01:44 - 22/07/2559 13:36:27|22/7/2559 13:36:27|D:\6211\20160722\|Payin1.jpg|1|1|142873.1000|142874.0000|0.9000||1|3|0|22/7/2559 14:20:19|1|22/7/2559 15:12:22|2
1889|210720162|22/7/2559|22/7/2559|21/7/2559|POS เครื่องที่ 1 จากกะที่ 3 - 3 21/07/2559 13:57:07 - 21/07/2559 23:49:09,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20160722\|Payin2.jpg|2|1|118556.6000|118557.0000|0.4000||1|3|0|22/7/2559 14:20:19|1|22/7/2559 15:12:24|2
1890||22/7/2559|22/7/2559|21/7/2559|||D:\6211\20160722\|report.pdf|3|1||227268.6000||||3||22/7/2559 14:20:19|1|22/7/2559 15:12:16|2
1891|230720161|23/7/2559|23/7/2559|23/7/2559|POS เครื่องที่ 1 จากกะที่ 1 - 2 23/07/2559 00:01:47 - 23/07/2559 13:43:44|23/7/2559 13:43:44|D:\6211\20160723\|Payin1.jpg|1|1|126825.2700|126826.0000|0.7300||1|3|0|23/7/2559 14:22:09|1|23/7/2559 16:18:35|3
1892|220720162|23/7/2559|23/7/2559|22/7/2559|POS เครื่องที่ 1 จากกะที่ 3 - 3 22/07/2559 13:37:38 - 22/07/2559 23:49:47,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20160723\|Payin2.jpg|2|1|154954.0000|154954.0000|0.0000||1|3|0|23/7/2559 14:22:09|1|23/7/2559 16:18:36|3
1893||23/7/2559|23/7/2559|22/7/2559|||D:\6211\20160723\|report.pdf|3|1||297828.0000||||3||23/7/2559 14:22:09|1|23/7/2559 16:18:34|3
1894|240720161|24/7/2559|24/7/2559|24/7/2559|POS เครื่องที่ 1 จากกะที่ 1 - 2 24/07/2559 00:01:34 - 24/07/2559 13:49:03|24/7/2559 13:49:03|D:\6211\20160724\|Payin1.jpg|1|1|129542.3000|129543.0000|0.7000||1|3|0|24/7/2559 14:01:12|3|24/7/2559 14:48:44|3
1895|230720162|24/7/2559|24/7/2559|23/7/2559|POS เครื่องที่ 1 จากกะที่ 3 - 3 23/07/2559 13:45:23 - 23/07/2559 23:47:24,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20160724\|Payin2.jpg|2|1|121294.1700|121295.0000|0.8300||1|3|0|24/7/2559 14:01:12|3|24/7/2559 14:48:45|3
1896||24/7/2559|24/7/2559|23/7/2559|||D:\6211\20160724\|report.pdf|3|1||248120.1700||||3||24/7/2559 14:01:12|3|24/7/2559 14:48:43|3
1897|250720161|25/7/2559|25/7/2559|25/7/2559|POS เครื่องที่ 1 จากกะที่ 1 - 2 25/07/2559 00:01:02 - 25/07/2559 13:47:27|25/7/2559 13:47:27|D:\6211\20160725\|Payin1.jpg|1|1|126978.2000|126979.0000|0.8000||1|3|0|25/7/2559 14:07:21|3|25/7/2559 15:26:10|3
1898|240720162|25/7/2559|25/7/2559|24/7/2559|POS เครื่องที่ 1 จากกะที่ 3 - 3 24/07/2559 13:49:25 - 24/07/2559 23:48:35,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20160725\|Payin2.jpg|2|1|145424.9000|145425.0000|0.1000||1|3|0|25/7/2559 14:07:21|3|25/7/2559 15:26:11|3
1899||25/7/2559|25/7/2559|24/7/2559|||D:\6211\20160725\|report.pdf|3|1||274967.9000||||3||25/7/2559 14:07:21|3|25/7/2559 15:26:09|3
1900|260720161|26/7/2559|26/7/2559|26/7/2559|POS เครื่องที่ 1 จากกะที่ 1 - 1 26/07/2559 00:01:19 - 26/07/2559 08:00:08|26/7/2559 8:00:08|D:\6211\20160726\|Payin1.jpg|1|1|38593.0000|38593.0000|0.0000||1|3|0|26/7/2559 12:14:47|3|26/7/2559 13:29:13|3
1901|250720162|26/7/2559|26/7/2559|25/7/2559|POS เครื่องที่ 1 จากกะที่ 3 - 3 25/07/2559 13:49:09 - 25/07/2559 23:45:17,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20160726\|Payin2.jpg|2|1|134005.6000|134006.0000|0.4000||1|3|0|26/7/2559 12:14:47|3|26/7/2559 13:29:14|3
1902||26/7/2559|26/7/2559|25/7/2559|||D:\6211\20160726\|report.pdf|3|1||260984.6000||||3||26/7/2559 12:14:47|3|26/7/2559 13:29:12|3
1903|270720161|27/7/2559|27/7/2559|27/7/2559|POS เครื่องที่ 1 จากกะที่ 1 - 2 27/07/2559 00:01:04 - 27/07/2559 14:12:11|27/7/2559 14:12:11|D:\6211\20160727\|Payin1.jpg|1|1|145825.3000|145826.0000|0.7000||1|3|0|27/7/2559 15:49:47|3|27/7/2559 15:51:22|3
1904|260720162|27/7/2559|27/7/2559|26/7/2559|POS เครื่องที่ 1 จากกะที่ 2 - 2 26/07/2559 12:04:11 - 26/07/2559 23:48:47,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20160727\|Payin2.jpg|2|1|160612.0000|160612.0000|0.0000||1|3|0|27/7/2559 15:49:47|3|27/7/2559 15:51:26|3
1905||27/7/2559|27/7/2559|26/7/2559|||D:\6211\20160727\|report.pdf|3|1||199205.0000||||3||27/7/2559 15:49:47|3|27/7/2559 15:51:18|3
1906|280720161|28/7/2559|28/7/2559|28/7/2559|POS เครื่องที่ 1 จากกะที่ 1 - 2 28/07/2559 00:02:17 - 28/07/2559 13:51:51|28/7/2559 13:51:51|D:\6211\20160728\|Payin1.jpg|1|1|146196.7000|146197.0000|0.3000||1|3|0|28/7/2559 14:06:58|2|28/7/2559 15:09:31|2
1907|270720162|28/7/2559|28/7/2559|27/7/2559|POS เครื่องที่ 1 จากกะที่ 3 - 3 27/07/2559 14:12:59 - 27/07/2559 23:50:28,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20160728\|Payin2.jpg|2|1|138486.2000|138487.0000|0.8000||1|3|0|28/7/2559 14:06:58|2|28/7/2559 15:09:35|2
1908||28/7/2559|28/7/2559|27/7/2559|||D:\6211\20160728\|report.pdf|3|1||284312.2000||||3||28/7/2559 14:06:58|2|28/7/2559 15:09:28|2
1909|290720161|29/7/2559|29/7/2559|29/7/2559|POS เครื่องที่ 1 จากกะที่ 1 - 2 29/07/2559 00:06:28 - 29/07/2559 13:59:41|29/7/2559 13:59:41|D:\6211\20160729\|Payin1.jpg|1|1|165159.3000|165160.0000|0.7000||1|3|0|29/7/2559 14:00:56|2|29/7/2559 15:26:47|2
1910|280720162|29/7/2559|29/7/2559|28/7/2559|POS เครื่องที่ 1 จากกะที่ 3 - 4 28/07/2559 13:53:00 - 28/07/2559 23:50:39,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20160729\|Payin2.jpg|2|1|137192.0000|137192.0000|0.0000||1|3|0|29/7/2559 14:00:56|2|29/7/2559 15:26:50|2
1911||29/7/2559|29/7/2559|28/7/2559|||D:\6211\20160729\|report.pdf|3|1||283389.0000||||3||29/7/2559 14:00:56|2|29/7/2559 15:26:44|2
1912|300720161|30/7/2559|30/7/2559|30/7/2559|POS เครื่องที่ 1 จากกะที่ 1 - 2 30/07/2559 00:01:48 - 30/07/2559 13:44:12|30/7/2559 13:44:12|D:\6211\20160730\|Payin1.jpg|1|1|156136.3000|156137.0000|0.7000||1|3|0|30/7/2559 14:05:26|1|30/7/2559 15:37:36|1
1913|290720162|30/7/2559|30/7/2559|29/7/2559|POS เครื่องที่ 1 จากกะที่ 3 - 3 29/07/2559 14:01:37 - 29/07/2559 23:37:05,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20160730\|Payin2.jpg|2|1|160471.2000|160472.0000|0.8000||1|3|0|30/7/2559 14:05:26|1|30/7/2559 15:37:38|1
1914||30/7/2559|30/7/2559|29/7/2559|||D:\6211\20160730\|report.pdf|3|1||325631.2000||||3||30/7/2559 14:05:26|1|30/7/2559 15:37:35|1
1915|310720161|31/7/2559|31/7/2559|31/7/2559|POS เครื่องที่ 1 จากกะที่ 1 - 2 31/07/2559 00:06:26 - 31/07/2559 13:44:55|31/7/2559 13:44:55|D:\6211\20160731\|Payin1.jpg|1|1|145716.5000|145717.0000|0.5000||1|3|0|31/7/2559 13:55:52|1|31/7/2559 15:09:41|1
1916|300720162|31/7/2559|31/7/2559|30/7/2559|POS เครื่องที่ 1 จากกะที่ 3 - 3 30/07/2559 13:44:35 - 30/07/2559 23:30:42,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20160731\|Payin2.jpg|2|1|161613.7000|161614.0000|0.3000||1|3|0|31/7/2559 13:55:52|1|31/7/2559 15:09:43|1
1917||31/7/2559|31/7/2559|30/7/2559|||D:\6211\20160731\|report.pdf|3|1||317750.7000||||3||31/7/2559 13:55:52|1|31/7/2559 15:09:40|1
1918|010820161|1/8/2559|1/8/2559|1/8/2559|POS เครื่องที่ 1 จากกะที่ 1 - 2 01/08/2559 00:15:03 - 01/08/2559 13:52:51|1/8/2559 13:52:51|D:\6211\20160801\|Payin1.jpg|1|1|137638.6000|137639.0000|0.4000||1|3|0|1/8/2559 14:10:32|2|1/8/2559 15:07:41|2
1919|310720162|1/8/2559|1/8/2559|31/7/2559|POS เครื่องที่ 1 จากกะที่ 3 - 3 31/07/2559 13:45:51 - 31/07/2559 23:35:34,$$&&$$&&(ตราสารปิดวัน - ยอดจาก SAP)||D:\6211\20160801\|Payin2.jpg|2|1|147514.0000|147514.0000|0.0000||1|3|0|1/8/2559 14:10:32|2|1/8/2559 15:07:46|2
1920||1/8/2559|1/8/2559|31/7/2559|||D:\6211\20160801\|report.pdf|3|1||293231.0000||||3||1/8/2559 14:10:32|2|1/8/2559 15:07:36|2
1921|020820161|2/8/2559|2/8/2559|2/8/2559|POS เครื่องที่ 1 จากกะที่ 1 - 2 02/08/2559 00:02:01 - 02/08/2559 13:50:10|2/8/2559 13:50:10|D:\6211\20160802\|Payin1.jpg|1|1|143258.8000|143259.0000|0.2000||2|3|0|2/8/2559 13:55:10|1|2/8/2559 15:43:14|1
1922|010820162|2/8/2559|2/8/2559|1/8/2559|POS เครื่องที่ 1 จากกะที่ 3 - 3 01/08/2559 13:53:42 - 01/08/2559 23:36:41,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20160802\|Payin2.jpg|2|1|131794.8000|131795.0000|0.2000||2|3|0|2/8/2559 13:55:10|1|2/8/2559 15:43:16|1
1923||2/8/2559|2/8/2559|1/8/2559|||D:\6211\20160802\|report.pdf|3|1||269433.8000||||3||2/8/2559 13:55:10|1|2/8/2559 15:43:13|1
1924|030820161|3/8/2559|3/8/2559|3/8/2559|POS เครื่องที่ 1 จากกะที่ 1 - 2 03/08/2559 00:09:42 - 03/08/2559 13:51:59|3/8/2559 13:51:59|D:\6211\20160803\|Payin1.JPG|1|1|136166.7500|136167.0000|0.2500||2|3|0|3/8/2559 13:58:16|3|3/8/2559 15:07:45|2
1925|020820162|3/8/2559|3/8/2559|2/8/2559|POS เครื่องที่ 1 จากกะที่ 3 - 3 02/08/2559 13:51:07 - 02/08/2559 23:27:53,$$&&$$&&(ตราสารปิดวัน - ยอดจาก POS)||D:\6211\20160803\|Payin2.JPG|2|1|163746.4200|163747.0000|0.5800||2|3|0|3/8/2559 13:58:16|3|3/8/2559 15:07:50|2
1926||3/8/2559|3/8/2559|2/8/2559|||D:\6211\20160803\|report.pdf|3|1||307005.4200||||3||3/8/2559 13:58:16|3|3/8/2559 15:07:41|2
1927|040820161|4/8/2559|4/8/2559|4/8/2559|POS เครื่องที่ 1 จากกะที่ 1 - 3 04/08/2559 00:13:27 - 04/08/2559 12:56:42|4/8/2559 12:56:42|D:\6211\20160804\|Payin1.JPG|1|1|125593.5000|125594.0000|0.5000||2|3|0|4/8/2559 13:04:42|2|4/8/2559 14:45:57|2
