MAT_ID|BASE_UOM|ALTERNATIVE_UOM|NUMERATOR|DENOMINATOR|NORMAL_SIZE_L|BASE_UOM_BLOCK|DAY_ID|SHIFT_NO|CREATEDATE|MODDATE|MODBY
501127|PAK|L|1.00000|30.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501128|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501132|PAK|L|1.00000|24.00000|20| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501133|L|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501134|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501136|PAK|L|1.00000|24.00000|20| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501147|CYL|L|1000.00000|88240.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501148|PAK|L|100.00000|1348.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501149|PAK|L|100.00000|1348.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501150|PAK|L|100.00000|1348.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501151|CAN|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501153|DR|L|1000.00000|18925.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501154|DR|L|1000.00000|18925.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501155|DR|L|1000.00000|18925.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501156|DR|L|1000.00000|17236.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501157|DR|L|1000.00000|17890.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501159|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501160|PAK|L|1.00000|16.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501161|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501162|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501163|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501165|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501168|L86|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501171|L86|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501172|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501173|L86|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501180|BOT|L|10.00000|5.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501181|PAK|L|1.00000|12.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501182|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501183|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501184|L|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501185|L|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501187|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501191|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501192|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501194|BOT|L|1.00000|7.00000|5| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501195|L|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501196|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501197|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501198|CAN|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501199|CAN|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501200|CAN|L|100.00000|95.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501201|L|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501202|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501204|KG|L|22.00000|25.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501205|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501206|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501207|DR|L|1.00000|208.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501208|CAN|L|500.00000|397.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501211|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501212|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501213|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501214|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501215|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501216|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501217|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501218|CAN|L|500.00000|183.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501219|DR|L|3125.00000|59146.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501220|CAN|L|125.00000|142.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501221|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501222|DR|L|1.00000|209.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501223|BOT|L|1.00000|5.00000|4| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501224|PAK|L|1.00000|30.00000|24| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501225|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501226|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501227|BOT|L|10.00000|5.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501228|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501229|PAK|L|1.00000|12.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501230|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501231|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501232|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501233|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501234|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501237|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501242|BOT|L|10.00000|5.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501243|PAK|L|1.00000|6.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501245|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501246|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501247|BOT|L|10.00000|7.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501248|PAK|L|10.00000|168.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501249|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501251|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501252|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501253|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501256|PAK|L|1.00000|30.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501257|CAN|L|100.00000|332.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501258|PAK|L|100.00000|2146.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501259|CAN|L|100.00000|332.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501260|CAN|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501261|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501263|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501264|DR|L|1.00000|205.00000|| |0|0|15/6/2555 19:30:06|15/6/2555 19:30:06|อารีย์
501265|DR|L|1.00000|205.00000|| |0|0|15/6/2555 19:30:06|15/6/2555 19:30:06|อารีย์
501266|DR|L|1.00000|205.00000|| |0|0|15/6/2555 19:30:06|15/6/2555 19:30:06|อารีย์
501267|DR|L|1.00000|205.00000|| |0|0|15/6/2555 19:30:06|15/6/2555 19:30:06|อารีย์
501268|DR|L|1.00000|209.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501269|DR|L|1.00000|25.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501270|DR|L|1.00000|209.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501271|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501273|DR|L|1.00000|209.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501275|DR|L|1.00000|25.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501276|DR|L|1.00000|20.00000|| |0|0|15/6/2555 19:30:06|15/6/2555 19:30:06|อารีย์
501277|DR|L|1.00000|208.00000|| |0|0|15/6/2555 19:30:06|15/6/2555 19:30:06|อารีย์
501278|DR|L|1.00000|25.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501279|DR|L|1000.00000|20293.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501280|DR|L|1.00000|209.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501281|DR|L|1.00000|25.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501282|DR|L|1.00000|50.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501283|DR|L|1.00000|50.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501288|CAN|L|1000.00000|3785.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501289|DR|L|1.00000|1000.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501290|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501291|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501292|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501296|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501297|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501298|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501300|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501301|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501302|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501303|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501304|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501305|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501306|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501307|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501308|PAK|L|1.00000|30.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501309|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501310|PAK|L|1.00000|12.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501312|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501314|PAK|L|1.00000|12.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501316|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501320|KG|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501322|BOT|L|10.00000|5.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501330|KG|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501334|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501349|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501350|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501351|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501353|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501354|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501361|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501363|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501364|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501365|KG|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501368|L86|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501369|DR|L|1.00000|15.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501371|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501372|PAK|L|1.00000|16.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501373|DR|L|1.00000|1000.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501375|DR|L|1.00000|1000.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501377|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501378|DR|L|1.00000|1000.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501379|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501380|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501381|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501383|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501384|KG|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501385|KG|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501386|KG|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501387|KG|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501388|KG|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501389|KG|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501390|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501391|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501392|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501394|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501395|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501397|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501398|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501399|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501400|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501401|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501402|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501403|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501405|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501406|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501407|PAK|L|1.00000|12.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501410|KG|L|100.00000|137.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501411|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501412|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501414|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501415|PAK|L|1.00000|30.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501416|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501417|BOT|L|1.00000|4.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501419|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501420|L30|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501421|DR|L|1.00000|200.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501425|KG|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501426|KG|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501427|KG|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501428|PAK|L|1.00000|24.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501430|L|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501431|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501432|PAK|L|1.00000|12.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501433|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501434|BOT|L|1.00000|6.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501435|BOT|L|1.00000|5.00000|4| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501436|PAK|L|1.00000|30.00000|24| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501437|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501439|DR|L|10.00000|3168.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501440|KG|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501441|KG|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501442|KG|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501443|KG|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501444|KG|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501445|KG|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501446|DR|L|1000.00000|18925.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501447|DR|L|1000.00000|18925.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501448|DR|L|1.00000|1000.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501449|PAK|L|100.00000|936.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501450|L|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501451|L30|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501452|PAK|L|1.00000|12.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501454|BOT|L|1.00000|7.00000|6| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501455|BOT|L|1.00000|1.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501457|PAK|L|1.00000|28.00000|24| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501461|PAK|L|1.00000|28.00000|24| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501462|DR|L|1.00000|209.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501463|DR|L|1.00000|209.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501466|DR|L|1.00000|209.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501467|DR|L|1.00000|209.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501469|DR|L|1.00000|209.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501470|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501471|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501472|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501473|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501474|L86|L|1.00000|1.00000|| |0|0|17/12/2558 19:30:13|17/12/2558 19:30:13|Opass Chaisiri : 0892067304
501475|DR|L|1.00000|209.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501476|DR|L|1.00000|205.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501477|BOT|L|1000.00000|780.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
501482|DR|L|1.00000|20.00000|| |0|0|15/6/2555 19:30:05|15/6/2555 19:30:05|อารีย์
